lfcSE_BvsD,stat_BvsD,pvalue_BvsD,padj_BvsD,B_DEGs_label.x,Y_DEGs_label.x,Cluster,gene_id
0.485612967,3.257629476,0.00112347,0.00244059,1,0,1,g_18084
0.431280878,-13.1429068,1.87E-39,1.53E-37,1,0,3,g_18088
0.572790265,9.250845882,2.23E-20,5.34E-19,1,0,2,g_18090
1.285063663,5.044485527,4.55E-07,2.11E-06,1,0,2,g_18091
0.724661074,3.286198026,0.001015496,0.002229018,1,0,1,g_18092
1.08873072,5.341410084,9.22E-08,4.90E-07,1,0,2,g_18094
0.628374635,6.89547702,5.37E-12,5.50E-11,1,0,2,g_18099
0.727389055,2.213761026,0.026845222,0.041446903,1,0,1,g_18100
1.283905826,4.464115742,8.04E-06,2.87E-05,1,0,1,g_18101
1.315665986,6.87307751,6.28E-12,6.39E-11,1,0,2,g_18102
0.977296581,8.729368006,2.56E-18,5.19E-17,1,0,2,g_18108
0.980675006,5.419534468,5.98E-08,3.28E-07,1,0,2,g_18109
0.523454092,11.47427277,1.78E-30,8.36E-29,1,0,7,g_18110
0.523079234,-3.603655937,0.000313772,0.000781056,1,0,4,g_18111
0.449836853,-4.562009273,5.07E-06,1.89E-05,1,0,4,g_18112
0.441649947,-8.341681536,7.32E-17,1.30E-15,1,0,6,g_18113
1.1681595,5.562564574,2.66E-08,1.55E-07,1,0,2,g_18114
1.546071181,3.828885627,0.000128725,0.000351223,1,0,1,g_18115
1.145408098,4.415000111,1.01E-05,3.54E-05,1,0,1,g_18116
1.051052921,5.957788683,2.56E-09,1.77E-08,1,0,2,g_18120
1.147252472,3.731397081,0.000190421,0.000497733,1,0,1,g_18121
1.676297835,5.419244634,5.99E-08,3.29E-07,1,0,2,g_18122
0.670871484,3.794113634,0.000148172,0.000397581,1,0,1,g_18127
0.668845566,10.59604037,3.11E-26,1.13E-24,1,0,7,g_18128
0.995243429,3.776847085,0.000158826,0.000423125,1,0,1,g_18129
0.365291537,-4.133611495,3.57E-05,0.000110696,1,0,4,g_18130
0.435225468,-11.70748514,1.17E-31,5.91E-30,1,0,3,g_18131
1.093007905,5.530057493,3.20E-08,1.84E-07,1,0,2,g_18133
0.526469447,2.824394107,0.00473701,0.008812176,1,0,1,g_18135
0.815740741,4.708621207,2.49E-06,9.95E-06,1,0,1,g_18136
0.426949869,-9.455300467,3.22E-21,8.30E-20,1,0,6,g_18137
1.122992175,5.201077127,1.98E-07,9.88E-07,1,0,2,g_18142
0.695554515,4.093833142,4.24E-05,0.000129288,1,0,1,g_18148
0.803684126,4.988534543,6.08E-07,2.75E-06,1,0,2,g_18155
1.438474268,6.306294933,2.86E-10,2.31E-09,1,0,2,g_18158
0.775359784,5.39541558,6.84E-08,3.72E-07,1,0,2,g_18160
0.334259628,-19.0386843,8.16E-81,1.15E-77,1,0,5,g_18161
0.828054067,3.332557622,0.000860516,0.001922948,1,0,1,g_18162
0.525354235,10.34439188,4.44E-25,1.48E-23,1,0,2,g_18163
1.376418085,6.125224146,9.06E-10,6.76E-09,1,0,2,g_18165
1.235306163,4.945484183,7.60E-07,3.37E-06,1,0,2,g_18168
0.529367585,-6.156318236,7.45E-10,5.63E-09,1,0,6,g_18169
1.170213547,5.193378967,2.07E-07,1.03E-06,1,0,2,g_18170
0.771497906,4.227418028,2.36E-05,7.62E-05,1,0,1,g_18171
0.502989656,-2.414783067,0.015744584,0.02577656,1,0,4,g_18172
1.381545596,2.588932724,0.00962739,0.016595641,1,0,1,g_18173
1.48022099,6.528710882,6.63E-11,5.87E-10,1,0,2,g_18174
0.579544788,-2.644578365,0.008179276,0.01434219,1,0,4,g_18176
0.867007071,6.311756125,2.76E-10,2.23E-09,1,0,2,g_18180
0.67925543,2.269129695,0.02326044,0.036524048,1,0,1,g_18181
1.297030139,4.775572782,1.79E-06,7.37E-06,1,0,2,g_18182
1.584612835,5.826305593,5.67E-09,3.70E-08,1,0,2,g_18183
1.036958413,3.750924578,0.000176184,0.000464768,1,0,1,g_18184
1.34148272,7.032929849,2.02E-12,2.18E-11,1,0,2,g_18186
0.809455431,4.357771478,1.31E-05,4.48E-05,1,0,1,g_18190
1.731156989,5.434735264,5.49E-08,3.04E-07,1,0,2,g_18192
0.837185295,4.54909193,5.39E-06,2.00E-05,1,0,1,g_18193
1.694653375,2.984444193,0.00284094,0.005597995,1,0,1,g_18199
1.528549497,3.868674219,0.000109429,0.00030313,1,0,1,g_18202
0.65498645,2.985141448,0.002834472,0.005586447,1,0,1,g_18203
0.700675292,7.995894688,1.29E-15,2.00E-14,1,0,2,g_18204
0.597769294,-2.40307576,0.016257819,0.026538873,1,0,4,g_18205
0.286292049,-5.989420566,2.11E-09,1.48E-08,1,0,6,g_18211
0.616063255,-3.138291991,0.001699355,0.003537214,1,0,4,g_18215
1.212531499,3.548312063,0.000387709,0.000943192,1,0,1,g_18220
0.428138749,6.486164802,8.80E-11,7.67E-10,1,0,2,g_18221
0.679302278,-8.08224403,6.36E-16,1.02E-14,1,0,6,g_18223
0.620514302,2.696990121,0.006996935,0.012479118,1,0,1,g_18225
0.501962636,7.637628889,2.21E-14,3.00E-13,1,0,2,g_18226
1.54317335,4.446848364,8.71E-06,3.09E-05,1,0,1,g_18227
1.445049131,6.864110371,6.69E-12,6.77E-11,1,0,2,g_18228
0.41805829,3.576238138,0.000348574,0.000857705,1,0,1,g_18231
0.899661122,4.319790184,1.56E-05,5.23E-05,1,0,1,g_18234
0.986951322,6.307023374,2.84E-10,2.30E-09,1,0,2,g_18235
0.828346898,2.356793409,0.018433499,0.029659661,1,0,1,g_18236
0.816939909,8.035721718,9.30E-16,1.47E-14,1,0,2,g_18237
0.696362893,-4.27678096,1.90E-05,6.24E-05,1,0,4,g_18238
0.684497522,5.133729725,2.84E-07,1.37E-06,1,0,2,g_18239
1.658141188,5.942424414,2.81E-09,1.93E-08,1,0,2,g_18242
1.208351321,4.648959209,3.34E-06,1.29E-05,1,0,2,g_18247
0.631272177,7.771883668,7.73E-15,1.10E-13,1,0,2,g_18251
1.022015285,5.290112357,1.22E-07,6.34E-07,1,0,2,g_18254
0.403126187,-13.65764732,1.82E-42,1.85E-40,1,0,3,g_18256
1.385718308,5.104285817,3.32E-07,1.58E-06,1,0,2,g_18257
0.526352656,-23.37342078,7.97E-121,6.28E-117,1,0,5,g_18264
1.026451061,4.77350767,1.81E-06,7.44E-06,1,0,2,g_18265
1.37098129,4.825712526,1.40E-06,5.87E-06,1,0,2,g_18266
0.55349063,3.632695971,0.000280475,0.000706488,1,0,1,g_18267
0.744849184,7.208437147,5.66E-13,6.56E-12,1,0,2,g_18268
0.720391735,3.558210689,0.00037339,0.000912178,1,0,1,g_18270
0.64318495,3.061766986,0.002200347,0.004457636,1,0,1,g_18271
0.448422877,-9.013404268,2.00E-19,4.42E-18,1,0,6,g_18277
1.760279501,5.509166204,3.61E-08,2.06E-07,1,0,2,g_18278
0.57618085,3.220383589,0.001280192,0.002744426,1,0,1,g_18280
0.635037852,10.5340695,6.02E-26,2.15E-24,1,0,7,g_18286
0.879207877,-3.350116753,0.000807775,0.001816342,1,0,4,g_18287
1.189534275,5.140727869,2.74E-07,1.33E-06,1,0,2,g_18288
0.659501515,2.526742096,0.011512601,0.019494031,1,0,1,g_18289
0.768270639,3.947014256,7.91E-05,0.000226656,1,0,1,g_18290
0.786553116,7.290074724,3.10E-13,3.71E-12,1,0,2,g_18294
0.530073993,-4.003418578,6.24E-05,0.000183299,1,0,4,g_18295
1.58836945,4.097968393,4.17E-05,0.000127211,1,0,1,g_18296
0.906980239,2.524636282,0.011581809,0.019599793,1,0,1,g_18297
0.797504055,4.10964391,3.96E-05,0.000121607,1,0,1,g_18300
0.507764295,2.135349531,0.03273247,0.049426532,1,0,1,g_18301
0.675799585,6.588891864,4.43E-11,4.02E-10,1,0,2,g_18302
1.189623912,3.376502172,0.000734138,0.001668369,1,0,1,g_18303
0.829883694,3.771244188,0.000162436,0.000431761,1,0,1,g_18306
0.362930962,-9.878573988,5.16E-23,1.50E-21,1,0,6,g_18310
1.110760341,2.866449617,0.004151042,0.007838062,1,0,1,g_18317
0.752932638,7.697069449,1.39E-14,1.93E-13,1,0,2,g_18319
1.079696235,6.966023874,3.26E-12,3.43E-11,1,0,2,g_18322
0.978598166,4.170097063,3.04E-05,9.57E-05,1,0,1,g_18323
1.183657258,3.420397261,0.000625297,0.00144325,1,0,1,g_18324
0.737667416,9.371836666,7.13E-21,1.78E-19,1,0,2,g_18327
1.041613244,5.171249297,2.33E-07,1.14E-06,1,0,2,g_18328
0.414160062,-4.704988493,2.54E-06,1.01E-05,1,0,4,g_18329
1.480344342,4.686669953,2.78E-06,1.10E-05,1,0,1,g_18330
0.694670629,5.44980195,5.04E-08,2.81E-07,1,0,2,g_18332
1.31224343,5.42589654,5.77E-08,3.18E-07,1,0,2,g_18336
1.448348613,5.970661768,2.36E-09,1.65E-08,1,0,2,g_18338
0.352250416,-4.537555123,5.69E-06,2.10E-05,1,0,4,g_18339
1.619350652,5.663307663,1.48E-08,9.05E-08,1,0,2,g_18343
0.498773919,-7.465309879,8.31E-14,1.06E-12,1,0,6,g_18344
0.760480399,2.534431217,0.011263004,0.019114792,1,0,1,g_18345
0.751180158,4.603229281,4.16E-06,1.58E-05,1,0,1,g_18346
0.712811752,3.429957306,0.000603676,0.0013989,1,0,1,g_18347
0.931742489,4.684265271,2.81E-06,1.11E-05,1,0,2,g_18349
1.040240656,6.120129035,9.35E-10,6.97E-09,1,0,2,g_18350
0.721326238,7.757479021,8.66E-15,1.23E-13,1,0,2,g_18351
1.218260478,3.465271735,0.000529696,0.00124514,1,0,1,g_18353
0.568209136,-2.752267718,0.005918412,0.010750227,1,0,4,g_18354
1.140050528,2.666447423,0.00766576,0.013539399,1,0,1,g_18355
1.52275471,4.208664076,2.57E-05,8.21E-05,1,0,1,g_18362
0.535556939,5.83737538,5.30E-09,3.48E-08,1,0,2,g_18365
0.954648729,7.082937498,1.41E-12,1.55E-11,1,0,2,g_18369
1.331173795,3.669282287,0.000243232,0.000621039,1,0,1,g_18372
0.568383561,2.555426581,0.010605773,0.01810069,1,0,1,g_18374
1.065330341,6.091052345,1.12E-09,8.25E-09,1,0,2,g_18376
1.825858519,5.184259639,2.17E-07,1.07E-06,1,0,1,g_18377
0.796326708,3.21225546,0.001316972,0.002815618,1,0,1,g_18378
0.462474797,-19.31326197,4.15E-83,6.95E-80,1,0,5,g_18379
0.680376548,8.908514439,5.17E-19,1.11E-17,1,0,2,g_18381
1.072541278,5.625064074,1.85E-08,1.11E-07,1,0,2,g_18382
0.37229291,-3.632072696,0.000281154,0.000708036,1,0,4,g_18383
1.030876252,5.340372828,9.28E-08,4.93E-07,1,0,2,g_18389
1.144511104,3.805820279,0.000141335,0.000381723,1,0,1,g_18393
1.25969209,4.247881203,2.16E-05,7.02E-05,1,0,1,g_18394
0.537083611,3.198781102,0.001380099,0.002936136,1,0,1,g_18395
0.635776837,4.947591683,7.51E-07,3.34E-06,1,0,2,g_18397
1.410780267,5.934852406,2.94E-09,2.02E-08,1,0,2,g_18402
0.519080776,-9.403843235,5.26E-21,1.32E-19,1,0,6,g_18403
1.92751417,5.120199625,3.05E-07,1.47E-06,1,0,1,g_18404
0.494405823,-3.138130673,0.001700291,0.003539028,1,0,4,g_18406
0.76961221,4.113982367,3.89E-05,0.000119528,1,0,1,g_18409
1.023467896,4.256199081,2.08E-05,6.79E-05,1,0,1,g_18410
1.625944679,3.058010447,0.002228118,0.004508844,1,0,1,g_18411
1.253951964,4.372330284,1.23E-05,4.22E-05,1,0,1,g_18412
0.650450036,9.239007456,2.49E-20,5.94E-19,1,0,2,g_18415
0.984705687,6.66249287,2.69E-11,2.52E-10,1,0,2,g_18416
0.674698359,-7.131921502,9.90E-13,1.11E-11,1,0,6,g_18417
1.18112792,5.055391103,4.30E-07,2.01E-06,1,0,2,g_18418
2.013283255,4.14332165,3.42E-05,0.000106535,1,0,1,g_18421
0.941289952,7.170357474,7.48E-13,8.54E-12,1,0,2,g_18425
0.839479103,6.183155145,6.28E-10,4.81E-09,1,0,2,g_18426
0.543618668,2.228183662,0.02586827,0.040129412,1,0,1,g_18427
0.433100601,-12.55341273,3.81E-36,2.50E-34,1,0,3,g_18433
1.510670939,3.04697088,0.002311601,0.004659421,1,0,1,g_18434
0.538800488,3.429064146,0.000605666,0.001403044,1,0,1,g_18435
1.708872027,2.852691113,0.004335074,0.008142408,1,0,1,g_18438
0.783718571,2.943476937,0.00324548,0.006302199,1,0,1,g_18440
0.949157619,3.978836002,6.93E-05,0.000201001,1,0,1,g_18444
0.57787485,5.863775447,4.52E-09,3.01E-08,1,0,2,g_18445
0.387953801,3.574634248,0.000350718,0.000862364,1,0,1,g_18446
0.762699589,2.620610881,0.008777238,0.015270862,1,0,1,g_18451
0.593188262,4.210898335,2.54E-05,8.14E-05,1,0,1,g_18453
1.202764427,4.864979556,1.14E-06,4.90E-06,1,0,2,g_18454
0.831946838,2.640684957,0.008273862,0.014489232,1,0,1,g_18455
1.030395365,4.879226454,1.07E-06,4.59E-06,1,0,2,g_18457
0.680918813,2.278571272,0.022692563,0.035706788,1,0,1,g_18458
1.707686889,3.16719375,0.001539177,0.003237505,1,0,1,g_18464
1.279617383,3.21528055,0.001303171,0.002789029,1,0,1,g_18465
0.550063537,9.108375968,8.36E-20,1.91E-18,1,0,2,g_18471
1.637165631,4.413061303,1.02E-05,3.57E-05,1,0,1,g_18474
0.569146524,-2.471376715,0.013459395,0.022399081,1,0,4,g_18475
0.382422578,-13.5758969,5.57E-42,5.40E-40,1,0,3,g_18478
1.507832445,6.095038051,1.09E-09,8.07E-09,1,0,2,g_18479
0.468961298,-11.23729076,2.67E-29,1.18E-27,1,0,6,g_18482
0.69028725,5.970777408,2.36E-09,1.65E-08,1,0,2,g_18483
0.879066896,3.989744157,6.61E-05,0.000192962,1,0,1,g_18484
0.998802047,2.521357598,0.011690298,0.019762179,1,0,1,g_18485
1.207078231,4.843244893,1.28E-06,5.42E-06,1,0,2,g_18486
0.470887942,-12.87230214,6.45E-38,4.67E-36,1,0,3,g_18487
0.578072687,8.091920225,5.87E-16,9.48E-15,1,0,2,g_18492
0.482313952,-3.644175088,0.000268251,0.000678452,1,0,4,g_18493
0.669853058,4.510894057,6.46E-06,2.35E-05,1,0,1,g_18494
0.978826237,2.885586762,0.003906848,0.007431669,1,0,1,g_18495
1.449198407,5.587057533,2.31E-08,1.36E-07,1,0,2,g_18496
1.100943588,5.513550244,3.52E-08,2.01E-07,1,0,2,g_18497
0.503190036,5.92081543,3.20E-09,2.18E-08,1,0,2,g_18500
0.606553382,6.338870633,2.31E-10,1.90E-09,1,0,2,g_18501
0.610116963,2.82318307,0.004754941,0.008843149,1,0,1,g_18503
0.944820314,3.529828549,0.000415829,0.001004693,1,0,1,g_18504
1.97450723,5.072281324,3.93E-07,1.85E-06,1,0,1,g_18506
1.08213284,2.928745469,0.00340333,0.006570342,1,0,1,g_18507
0.481860015,5.793760979,6.88E-09,4.44E-08,1,0,2,g_18511
1.375842349,3.450344174,0.000559872,0.001308661,1,0,1,g_18512
1.121013905,5.232354307,1.67E-07,8.46E-07,1,0,2,g_18513
1.379084857,5.298367795,1.17E-07,6.09E-07,1,0,2,g_18517
0.867299319,6.290428753,3.17E-10,2.53E-09,1,0,2,g_18518
0.469120085,-5.407214735,6.40E-08,3.50E-07,1,0,4,g_18520
0.495892273,12.9014231,4.42E-38,3.24E-36,1,0,7,g_18527
1.011187098,5.883593328,4.01E-09,2.70E-08,1,0,2,g_18528
0.780405658,5.538230863,3.06E-08,1.77E-07,1,0,2,g_18529
0.509750224,-2.84880579,0.004388366,0.008234938,1,0,4,g_18530
0.858708451,7.084196452,1.40E-12,1.54E-11,1,0,2,g_18533
0.525676887,2.325553363,0.02004239,0.031954917,1,0,1,g_18534
0.736944296,7.589085706,3.22E-14,4.29E-13,1,0,2,g_18538
0.712379544,6.17326605,6.69E-10,5.10E-09,1,0,2,g_18541
0.470313633,3.553993756,0.000379428,0.000925209,1,0,1,g_18542
0.529527769,4.027826818,5.63E-05,0.000166793,1,0,1,g_18548
0.807234949,6.730719754,1.69E-11,1.62E-10,1,0,2,g_18549
0.863040441,3.150808224,0.001628194,0.003405403,1,0,1,g_18550
0.551280062,4.233515146,2.30E-05,7.43E-05,1,0,1,g_18553
0.61246726,2.328911393,0.01986376,0.031695755,1,0,1,g_18555
1.583149734,3.292880475,0.000991666,0.002182215,1,0,1,g_18556
0.663708677,4.872557257,1.10E-06,4.74E-06,1,0,2,g_18559
0.425595198,6.340114866,2.30E-10,1.88E-09,1,0,2,g_18563
1.065856507,6.431871588,1.26E-10,1.07E-09,1,0,2,g_18564
0.615053687,2.358186321,0.018364473,0.029571013,1,0,1,g_18565
0.75052134,7.741244784,9.84E-15,1.39E-13,1,0,2,g_18569
1.060045077,6.201544116,5.59E-10,4.31E-09,1,0,2,g_18570
1.004497222,3.10386789,0.001910086,0.003926683,1,0,1,g_18571
0.461662195,-3.24262284,0.001184349,0.002559442,1,0,4,g_18572
0.539266384,-2.543774456,0.010966187,0.018657528,1,0,4,g_18573
0.848180755,6.434046064,1.24E-10,1.06E-09,1,0,2,g_18574
0.502767354,3.451450673,0.000557582,0.001303914,1,0,1,g_18575
1.280638418,5.037615574,4.71E-07,2.18E-06,1,0,2,g_18580
1.198881674,5.085291349,3.67E-07,1.74E-06,1,0,2,g_18581
0.519459938,-2.299683661,0.021466148,0.033972679,1,0,4,g_18583
0.669465423,-2.236848241,0.02529626,0.039330497,1,0,4,g_18586
0.620972623,4.31539437,1.59E-05,5.33E-05,1,0,1,g_18588
0.736039454,6.598298505,4.16E-11,3.79E-10,1,0,2,g_18589
1.471711398,4.469454678,7.84E-06,2.81E-05,1,0,1,g_18590
1.65806394,5.908641456,3.45E-09,2.34E-08,1,0,2,g_18592
0.829428357,4.084775889,4.41E-05,0.000133992,1,0,1,g_18593
0.563769222,4.041858117,5.30E-05,0.000158164,1,0,1,g_18600
1.087195742,4.608350601,4.06E-06,1.54E-05,1,0,2,g_18601
0.506031003,-10.21417888,1.71E-24,5.50E-23,1,0,6,g_18602
0.397009759,-3.919048759,8.89E-05,0.000251641,1,0,4,g_18606
0.586494081,2.71620851,0.006603432,0.011849676,1,0,1,g_18607
0.7137502,2.130793197,0.033106183,0.049926143,1,0,1,g_18609
0.785306774,2.617735454,0.00885154,0.015384418,1,0,1,g_18611
1.399516406,7.317048445,2.53E-13,3.07E-12,1,0,2,g_18616
0.656812721,4.384257582,1.16E-05,4.02E-05,1,0,1,g_18618
0.683493962,4.115036468,3.87E-05,0.000119017,1,0,1,g_18620
0.494661829,2.656935282,0.007885458,0.013883004,1,0,1,g_18621
1.047236471,2.82281406,0.004760417,0.00885214,1,0,1,g_18623
0.564846245,7.76665739,8.06E-15,1.15E-13,1,0,2,g_18627
0.689557776,3.301631253,0.000961243,0.002122883,1,0,1,g_18628
1.521341014,3.02420193,0.0024929,0.004986613,1,0,1,g_18630
1.419829508,3.473014571,0.000514647,0.001213435,1,0,1,g_18631
1.343487087,5.398708776,6.71E-08,3.65E-07,1,0,2,g_18632
1.080922762,3.718092504,0.000200733,0.000521894,1,0,1,g_18633
1.540176264,5.621132021,1.90E-08,1.14E-07,1,0,2,g_18639
1.021466878,3.60248654,0.000315188,0.00078419,1,0,1,g_18643
0.767860229,2.927088178,0.003421519,0.006600231,1,0,1,g_18645
0.667641894,8.349553956,6.85E-17,1.22E-15,1,0,2,g_18647
0.798189301,7.137469192,9.51E-13,1.07E-11,1,0,2,g_18648
0.420129125,-8.080340716,6.46E-16,1.04E-14,1,0,6,g_18649
0.946462324,6.773745594,1.25E-11,1.22E-10,1,0,2,g_18652
0.468657574,-5.177384119,2.25E-07,1.11E-06,1,0,4,g_18655
0.605170349,5.114790438,3.14E-07,1.51E-06,1,0,2,g_18659
0.59122825,-4.215817155,2.49E-05,7.98E-05,1,0,4,g_18660
0.433625644,-13.57541369,5.60E-42,5.42E-40,1,0,3,g_18662
1.154413741,4.11675013,3.84E-05,0.000118182,1,0,1,g_18665
0.64940567,7.402243195,1.34E-13,1.67E-12,1,0,2,g_18666
1.284463085,4.935304235,8.00E-07,3.54E-06,1,0,2,g_18668
1.302335284,2.5650365,0.010316495,0.017664889,1,0,1,g_18670
0.859616556,4.137044354,3.52E-05,0.000109226,1,0,1,g_18672
0.480248318,5.447900664,5.10E-08,2.84E-07,1,0,2,g_18678
1.658247907,4.744896518,2.09E-06,8.47E-06,1,0,1,g_18683
0.750314275,7.877935879,3.33E-15,4.97E-14,1,0,2,g_18684
0.951200842,5.418203376,6.02E-08,3.31E-07,1,0,2,g_18687
0.88074253,5.815402939,6.05E-09,3.93E-08,1,0,2,g_18688
0.659111323,3.926450041,8.62E-05,0.000244691,1,0,1,g_18689
1.31471368,5.857545909,4.70E-09,3.11E-08,1,0,2,g_18690
0.618106138,6.266186689,3.70E-10,2.92E-09,1,0,2,g_18694
0.681948971,2.303012637,0.021278132,0.033711857,1,0,1,g_18695
0.460800276,-14.97510772,1.07E-50,1.92E-48,1,0,3,g_18696
0.980258238,3.952572904,7.73E-05,0.000222052,1,0,1,g_18702
1.078351834,5.970889016,2.36E-09,1.65E-08,1,0,2,g_18705
0.74489908,8.903024902,5.43E-19,1.16E-17,1,0,2,g_18711
0.861672608,8.274689535,1.29E-16,2.22E-15,1,0,2,g_18712
0.603164362,-3.127278078,0.00176433,0.003656022,1,0,4,g_18714
0.803140992,5.944555786,2.77E-09,1.91E-08,1,0,2,g_18717
0.370697464,-3.881111986,0.00010398,0.000289468,1,0,4,g_18718
0.657506401,2.388446084,0.016919791,0.027504752,1,0,1,g_18721
0.410816929,-3.489334311,0.000484225,0.00114902,1,0,4,g_18722
0.516224705,3.357010438,0.000787901,0.001777666,1,0,1,g_18724
1.379268565,3.742901561,0.000181908,0.000478175,1,0,1,g_18725
1.377868826,5.045684615,4.52E-07,2.10E-06,1,0,2,g_18726
1.227994888,2.263305816,0.023616844,0.037021815,1,0,1,g_18727
0.366134474,-11.83676714,2.52E-32,1.31E-30,1,0,3,g_18729
0.83935299,6.999399501,2.57E-12,2.74E-11,1,0,2,g_18734
0.934787636,2.323235469,0.020166506,0.032126817,1,0,1,g_18735
0.503647101,-7.98055275,1.46E-15,2.25E-14,1,0,6,g_18736
1.345338525,4.918401607,8.73E-07,3.83E-06,1,0,2,g_18738
1.105575228,4.354913693,1.33E-05,4.53E-05,1,0,1,g_18742
0.9499697,7.049239771,1.80E-12,1.95E-11,1,0,2,g_18746
0.698030532,4.788693577,1.68E-06,6.94E-06,1,0,1,g_18747
0.94194331,3.680491815,0.000232785,0.000596848,1,0,1,g_18748
0.356293006,-4.166977819,3.09E-05,9.69E-05,1,0,4,g_18751
0.410067497,-13.48951664,1.80E-41,1.69E-39,1,0,3,g_18752
0.568785105,-2.646572664,0.008131203,0.0142656,1,0,4,g_18757
0.920415562,4.66007485,3.16E-06,1.23E-05,1,0,1,g_18764
0.979407177,5.209269647,1.90E-07,9.48E-07,1,0,2,g_18765
0.949034114,3.355899788,0.000791072,0.001784091,1,0,1,g_18766
0.950130421,8.041875838,8.85E-16,1.40E-14,1,0,2,g_18767
0.737765585,4.99333539,5.93E-07,2.69E-06,1,0,2,g_18771
1.198041011,5.575620384,2.47E-08,1.45E-07,1,0,2,g_18775
0.614964049,9.326349791,1.10E-20,2.69E-19,1,0,2,g_18778
0.67716461,3.256071878,0.001129651,0.002452667,1,0,1,g_18779
1.169018711,4.569045882,4.90E-06,1.83E-05,1,0,2,g_18781
0.508398645,12.33245822,6.06E-35,3.70E-33,1,0,7,g_18783
1.225350916,4.614981269,3.93E-06,1.50E-05,1,0,2,g_18784
0.567264697,4.557248104,5.18E-06,1.93E-05,1,0,1,g_18787
1.394865323,6.886133392,5.73E-12,5.86E-11,1,0,2,g_18788
0.893212007,7.027654837,2.10E-12,2.26E-11,1,0,2,g_18792
0.676185008,9.566335587,1.11E-21,2.94E-20,1,0,2,g_18793
0.408309828,-13.89403166,6.88E-44,7.55E-42,1,0,3,g_18801
0.952721388,2.420124773,0.015515182,0.02544099,1,0,1,g_18802
0.68056122,3.567172077,0.000360855,0.000884915,1,0,1,g_18803
1.699052411,5.288361304,1.23E-07,6.39E-07,1,0,2,g_18804
0.409223815,-8.799940404,1.37E-18,2.84E-17,1,0,6,g_18808
1.31369509,4.447691187,8.68E-06,3.08E-05,1,0,1,g_18809
0.505006354,5.869475295,4.37E-09,2.92E-08,1,0,2,g_18810
0.399726994,-2.908086137,0.003636482,0.006968776,1,0,4,g_18812
1.688731313,2.628458043,0.008577294,0.014962615,1,0,1,g_18813
0.619111401,-2.853146531,0.004328866,0.008131855,1,0,4,g_18814
0.453775276,-13.95610342,2.89E-44,3.23E-42,1,0,3,g_18816
1.493693133,5.986845708,2.14E-09,1.50E-08,1,0,2,g_18821
0.981673092,6.028853936,1.65E-09,1.18E-08,1,0,2,g_18823
0.473177911,-3.669298451,0.000243217,0.000621028,1,0,4,g_18829
0.582981754,-3.827267286,0.000129574,0.00035326,1,0,4,g_18830
1.200952503,3.502523695,0.000460873,0.001099706,1,0,1,g_18833
0.882926255,2.230274816,0.025729204,0.039935007,1,0,1,g_18834
0.615141892,-9.49646659,2.17E-21,5.65E-20,1,0,6,g_18838
0.736553285,-3.312338901,0.000925194,0.002051777,1,0,4,g_18839
0.992359166,4.775868854,1.79E-06,7.36E-06,1,0,2,g_18840
0.758060091,6.645116715,3.03E-11,2.81E-10,1,0,2,g_18842
0.567930247,8.6146104,7.02E-18,1.36E-16,1,0,2,g_18845
1.613554758,6.832120235,8.37E-12,8.35E-11,1,0,2,g_18848
1.722116053,3.464396692,0.000531422,0.001248666,1,0,1,g_18850
1.417350392,3.230258168,0.001236785,0.002660985,1,0,1,g_18853
1.154508953,6.142576327,8.12E-10,6.11E-09,1,0,2,g_18854
0.392002927,-12.83852566,9.98E-38,7.15E-36,1,0,3,g_18856
0.519703075,-10.39979767,2.48E-25,8.43E-24,1,0,6,g_18858
0.409266236,14.33856234,1.26E-46,1.68E-44,1,0,7,g_18864
0.539097357,3.809146966,0.000139447,0.000377104,1,0,1,g_18865
1.776183381,5.2083825,1.90E-07,9.52E-07,1,0,2,g_18866
0.658896224,2.342282629,0.019166195,0.030692718,1,0,1,g_18867
1.176135,5.835344975,5.37E-09,3.52E-08,1,0,2,g_18868
1.201501594,4.045861264,5.21E-05,0.000155744,1,0,1,g_18870
0.869285753,4.02624597,5.67E-05,0.000167819,1,0,1,g_18872
0.448387781,4.64345483,3.43E-06,1.33E-05,1,0,1,g_18873
1.100051606,3.665929995,0.000246441,0.000628563,1,0,1,g_18875
0.6740114,3.559566704,0.000371467,0.000907883,1,0,1,g_18876
0.469659429,14.18657163,1.11E-45,1.39E-43,1,0,7,g_18880
0.685305733,3.206815684,0.00134213,0.002862197,1,0,1,g_18881
0.575929726,5.218643048,1.80E-07,9.06E-07,1,0,2,g_18888
0.881646481,-2.430775588,0.015066543,0.024769361,1,0,4,g_18889
0.340398413,-10.27021747,9.60E-25,3.14E-23,1,0,6,g_18891
0.848221126,7.837509276,4.60E-15,6.74E-14,1,0,2,g_18892
0.586678005,4.159162907,3.19E-05,1.00E-04,1,0,1,g_18901
1.165008733,5.594234208,2.22E-08,1.31E-07,1,0,2,g_18902
1.11957551,5.977858018,2.26E-09,1.58E-08,1,0,2,g_18903
0.839777824,2.251212379,0.024372089,0.038066258,1,0,1,g_18904
0.535648186,-3.094713192,0.001970033,0.004037287,1,0,4,g_18905
1.809719457,4.843358993,1.28E-06,5.41E-06,1,0,1,g_18906
1.712971757,3.580657196,0.000342731,0.000844457,1,0,1,g_18909
0.469716092,-2.695884284,0.007020205,0.012513388,1,0,4,g_18911
